cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
1532835,Li3.75Mn1.5Cr0.75O6,166,"{0: {'a': {'Li': 1}}, 1: {'b': {'Mn': 0.5, 'Cr': 0.25, 'Li': 0.25}}, 2: {'c': {'O': 1}}}",3,4.0,12.0,9
2106109,HoZn3,62,"{0: {'c': {'Ho': 1}}, 1: {'c': {'Zn': 1}}, 2: {'c': {'Zn': 1}}, 3: {'c': {'Zn': 1}}}",4,2.0,16.0,9
4334704,Lu4Al1.57Ge4.43,71,"{0: {'a': {'Al': 0.785, 'Ge': 0.215}}, 1: {'h': {'Ge': 1}}, 2: {'j': {'Lu': 1}}}",3,3.0,10.0,9
4031505,AmI2,14,"{0: {'e': {'Am': 1}}, 1: {'e': {'I': 1}}, 2: {'e': {'I': 1}}}",3,2.0,12.0,9
4030270,Ba2Na3.996Fe8F24,204,"{0: {'a': {'Ba': 1}}, 1: {'c': {'Fe': 1}}, 2: {'e': {'Na': 0.333}}, 3: {'g': {'F': 1}}}",4,4.0,37.996,9
1527645,ZrGeTe,129,"{0: {'a': {'Ge': 1}}, 1: {'c': {'Zr': 1}}, 2: {'c': {'Te': 1}}}",3,3.0,6.0,9
1509490,RbAgO,139,"{0: {'h': {'Ag': 1}}, 1: {'i': {'O': 1}}, 2: {'j': {'Rb': 1}}}",3,3.0,24.0,9
1537366,Al2ZnSe4,82,"{0: {'a': {'Zn': 1}}, 1: {'b': {'Al': 1}}, 2: {'d': {'Al': 1}}, 3: {'g': {'Se': 1}}}",4,3.0,14.0,9
1529696,K0.22V6S8,176,"{0: {'b': {'K': 0.11}}, 1: {'c': {'S': 1}}, 2: {'h': {'V': 1}}, 3: {'h': {'S': 1}}}",4,3.0,14.22,9
1533301,Zr3N4,220,"{0: {'b': {'Zr': 1}}, 1: {'c': {'N': 1}}}",2,2.0,28.0,9
1530629,Li4Zr2.62O8,141,"{0: {'a': {'Li': 1}}, 1: {'b': {'Zr': 0.655}}, 2: {'e': {'O': 1}}}",3,3.0,14.62,9
4339242,TiSb2,140,"{0: {'a': {'Ti': 1}}, 1: {'h': {'Sb': 1}}}",2,2.0,12.0,9
4340611,MnBiO3,15,"{0: {'d': {'Mn': 1}}, 1: {'e': {'Mn': 1}}, 2: {'f': {'Bi': 1}}, 3: {'f': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'f': {'O': 1}}}",6,3.0,40.0,9
1529341,Na1.5172Ca2.3628Eu0.12Mg2.4356Sc1.5644Si8O24,15,"{0: {'e': {'Ca': 0.591, 'Na': 0.379, 'Eu': 0.03}}, 1: {'e': {'Mg': 0.609, 'Sc': 0.391}}, 2: {'f': {'Si': 1}}, 3: {'f': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'f': {'O': 1}}}",6,7.0,40.0,9
2310309,CePt3,221,"{0: {'a': {'Ce': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,4.0,9
1532033,Cs2CoF6,225,"{0: {'a': {'Co': 1}}, 1: {'c': {'Cs': 1}}, 2: {'e': {'F': 1}}}",3,3.0,36.0,9
1529794,D2LiClO,123,"{0: {'a': {'Cl': 1}}, 1: {'d': {'O': 1}}, 2: {'e': {'Li': 0.5}}, 3: {'r': {'D0+': 0.25}}}",4,4.0,5.0,9
1511080,CsBO2,167,"{0: {'e': {'Cs': 1}}, 1: {'e': {'B': 1}}, 2: {'e': {'O': 1}}, 3: {'e': {'O': 1}}}",4,3.0,72.0,9
1511719,U(CoB)4,137,"{0: {'a': {'U': 1}}, 1: {'g': {'Co': 1}}, 2: {'g': {'B': 1}}}",3,3.0,18.0,9
1010889,Rb2PdCl6,225,"{0: {'a': {'Pd4+': 1}}, 1: {'c': {'Rb+': 1}}, 2: {'e': {'Cl-': 1}}}",3,3.0,36.0,9
1527249,KPrO2,166,"{0: {'a': {'K': 1}}, 1: {'b': {'Pr': 1}}, 2: {'c': {'O': 1}}}",3,3.0,12.0,9
4124019,CaGaSnH,156,"{0: {'a': {'Ca': 1}}, 1: {'b': {'Sn': 1}}, 2: {'c': {'Ga': 1}}, 3: {'c': {'H': 1}}}",4,4.0,4.0,9
2310460,CN,61,"{0: {'c': {'C': 1}}, 1: {'c': {'N': 1}}}",2,2.0,16.0,9
1528582,SnF4,139,"{0: {'a': {'Sn': 1}}, 1: {'c': {'F': 1}}, 2: {'e': {'F': 1}}}",3,2.0,10.0,9
2310374,PaCl5,15,"{0: {'e': {'Pa': 1}}, 1: {'e': {'Cl': 1}}, 2: {'f': {'Cl': 1}}, 3: {'f': {'Cl': 1}}}",4,2.0,24.0,9
1510491,CuAu3,221,"{0: {'a': {'Cu': 1}}, 1: {'c': {'Au': 1}}}",2,2.0,4.0,9
1527078,Y2Fe23.064Mo0.928,139,"{0: {'a': {'Y': 1}}, 1: {'f': {'Fe': 1}}, 2: {'i': {'Mo': 0.116, 'Fe': 0.883}}, 3: {'j': {'Fe': 1}}}",4,3.0,25.992,9
1524079,CeIr5,191,"{0: {'a': {'Ce': 1}}, 1: {'c': {'Ir': 1}}, 2: {'g': {'Ir': 1}}}",3,2.0,6.0,9
1530939,BaBr2O,62,"{0: {'c': {'Ba': 1}}, 1: {'c': {'Br': 1}}, 2: {'c': {'Br': 1}}, 3: {'c': {'O': 1}}}",4,3.0,16.0,9
1531827,Ti3Sb,223,"{0: {'a': {'Sb': 1}}, 1: {'c': {'Ti': 1}}}",2,2.0,8.0,9
2310994,D3.6Mg2H0.4,136,"{0: {'a': {'Mg': 1}}, 1: {'f': {'H': 0.1, 'D0+': 0.9}}}",2,3.0,6.0,9
2310279,CdNi,227,"{0: {'c': {'Ni': 1}}, 1: {'e': {'Ni': 1}}, 2: {'f': {'Cd': 1}}}",3,2.0,96.0,9
1528215,Rb2CuBrCl3,64,"{0: {'a': {'Cu': 1}}, 1: {'d': {'Rb': 1}}, 2: {'d': {'Br': 0.5, 'Cl': 0.5}}, 3: {'f': {'Cl': 1}}}",4,4.0,28.0,9
1522161,TbTiGe,129,"{0: {'a': {'Ti': 1}}, 1: {'c': {'Tb': 1}}, 2: {'c': {'Ge': 1}}}",3,3.0,6.0,9
1540996,Tc(Br3O)2,225,"{0: {'a': {'Tc': 1}}, 1: {'c': {'O': 1}}, 2: {'e': {'Br': 1}}}",3,3.0,36.0,9
1528379,Mg2.25Ti2.25Fe1.5Bi5.9994O18,161,"{0: {'a': {'Mg': 0.375, 'Ti': 0.375, 'Fe': 0.25}}, 1: {'b': {'Bi': 0.333}}, 2: {'b': {'O': 1}}}",3,5.0,29.994,9
7209314,AgAuCl4,15,"{0: {'a': {'Au': 1}}, 1: {'e': {'Ag': 1}}, 2: {'f': {'Cl': 1}}, 3: {'f': {'Cl': 1}}}",4,3.0,24.0,9
1526551,HoBi2IO4,123,"{0: {'a': {'Ho': 1}}, 1: {'b': {'I': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
1530723,Cs2UCl6,164,"{0: {'a': {'U': 1}}, 1: {'d': {'Cs': 1}}, 2: {'i': {'Cl': 1}}}",3,3.0,9.0,9
1523573,ScRh3,221,"{0: {'a': {'Sc': 1}}, 1: {'c': {'Rh': 1}}}",2,2.0,4.0,9
2016744,U2Cu1.2Sb4,129,"{0: {'a': {'Sb': 1}}, 1: {'b': {'Cu': 0.6}}, 2: {'c': {'U': 1}}, 3: {'c': {'Sb': 1}}}",4,3.0,7.2,9
7211957,ZnPd(CN)4,132,"{0: {'a': {'Pd': 1}}, 1: {'d': {'Zn': 1}}, 2: {'o': {'C': 1}}, 3: {'o': {'N': 1}}}",4,4.0,20.0,9
1511518,TbB4,127,"{0: {'e': {'B': 1}}, 1: {'g': {'Tb': 1}}, 2: {'h': {'B': 1}}, 3: {'i': {'B': 1}}}",4,2.0,20.0,9
1528965,Sc3IrC4,71,"{0: {'c': {'Sc': 1}}, 1: {'e': {'Ir': 0.5}}, 2: {'j': {'Sc': 1}}, 3: {'l': {'C': 1}}}",4,3.0,16.0,9
1538489,Yb0.498Zr0.498F3.9204,221,"{0: {'e': {'Yb': 0.083}}, 1: {'e': {'Zr': 0.083}}, 2: {'j': {'F': 0.202}}, 3: {'l': {'F': 0.062}}}",4,3.0,4.908,9
1521622,Gd4Ti3.4Nb0.6Ge4,139,"{0: {'c': {'Ti': 0.85, 'Nb': 0.15}}, 1: {'e': {'Gd': 1}}, 2: {'e': {'Ge': 1}}}",3,4.0,12.0,9
1533585,Li2.97Al0.45Co0.45Ni2.13O6,166,"{0: {'a': {'Ni': 0.7, 'Co': 0.15, 'Al': 0.15}}, 1: {'b': {'Ni': 0.01, 'Li': 0.99}}, 2: {'c': {'O': 1}}}",3,5.0,12.0,9
1532939,Na1.132Co2O4,194,"{0: {'a': {'Co': 1}}, 1: {'b': {'Na': 0.17}}, 2: {'f': {'O': 1}}, 3: {'h': {'Na': 0.132}}}",4,3.0,7.132,9
1527347,DyPd3,221,"{0: {'a': {'Dy': 1}}, 1: {'c': {'Pd': 1}}}",2,2.0,4.0,9
1534373,Te(HO)6,228,"{0: {'c': {'Te': 1}}, 1: {'h': {'H': 0.5}}, 2: {'h': {'H': 0.5}}, 3: {'h': {'O': 1}}}",4,3.0,416.0,9
1532208,Ca3(SiIr)4,217,"{0: {'b': {'Ca': 1}}, 1: {'c': {'Si': 1}}, 2: {'c': {'Ir': 1}}}",3,3.0,22.0,9
4315695,HoH2ClO2,11,"{0: {'e': {'Ho': 1}}, 1: {'e': {'H': 1}}, 2: {'e': {'H': 1}}, 3: {'e': {'Cl': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,12.0,9
1524468,Cr0.85Mo0.15P1,187,"{0: {'a': {'Mo': 0.15, 'Cr': 0.85}}, 1: {'d': {'P': 1}}}",2,3.0,2.0,9
1531409,LiIrF6,148,"{0: {'a': {'Ir': 1}}, 1: {'b': {'Li': 1}}, 2: {'f': {'F': 1}}}",3,3.0,24.0,9
9010434,Mg0.252Ti0.456Al0.348Cr10.212Fe0.732O18,167,"{0: {'c': {'Mg': 0.021, 'Al': 0.029, 'Fe': 0.061, 'Cr': 0.851, 'Ti': 0.038}}, 1: {'e': {'O': 1}}}",2,6.0,30.0,9
7222702,CaC2(SN)2,15,"{0: {'e': {'Ca': 1}}, 1: {'f': {'C': 1}}, 2: {'f': {'S': 1}}, 3: {'f': {'N': 1}}}",4,4.0,28.0,9
1539997,Ta12O34.048,72,"{0: {'a': {'O': 1}}, 1: {'b': {'Ta': 1}}, 2: {'j': {'Ta': 1}}, 3: {'j': {'O': 1}}, 4: {'j': {'O': 0.952}}, 5: {'k': {'O': 0.902}}}",6,2.0,46.048,9
7222715,ErCdCu4,216,"{0: {'a': {'Cd': 1}}, 1: {'d': {'Er': 1}}, 2: {'e': {'Cu': 1}}}",3,3.0,24.0,9
1530187,BaClF,129,"{0: {'a': {'F': 1}}, 1: {'c': {'Ba': 1}}, 2: {'c': {'Cl': 1}}}",3,3.0,6.0,9
4320324,Nb16Ni3.104Sb8Pd2,140,"{0: {'a': {'Ni': 0.776}}, 1: {'b': {'Pd': 0.5}}, 2: {'h': {'Sb': 1}}, 3: {'k': {'Nb': 1}}}",4,4.0,29.104,9
2005978,CsGdTe4,125,"{0: {'a': {'Cs': 1}}, 1: {'b': {'Gd': 1}}, 2: {'m': {'Te': 1}}}",3,3.0,12.0,9
1522188,Ti2Pd3,63,"{0: {'c': {'Pd': 1}}, 1: {'g': {'Ti': 1}}, 2: {'g': {'Pd': 1}}}",3,2.0,20.0,9
1528466,Al1.118V4Ga0.882C2,194,"{0: {'a': {'C': 1}}, 1: {'d': {'Al': 0.559, 'Ga': 0.441}}, 2: {'f': {'V': 1}}}",3,4.0,8.0,9
2310167,GdIn,221,"{0: {'a': {'Gd': 1}}, 1: {'b': {'In': 1}}}",2,2.0,2.0,9
7221368,Na2CuP,63,"{0: {'b': {'Cu': 1}}, 1: {'c': {'P': 1}}, 2: {'g': {'Na': 1}}}",3,3.0,16.0,9
1530736,Bi2Se3,166,"{0: {'a': {'Se': 1}}, 1: {'c': {'Bi': 1}}, 2: {'c': {'Se': 1}}}",3,2.0,15.0,9
1524692,Cs1.94W6O18,193,"{0: {'b': {'Cs': 0.97}}, 1: {'g': {'W': 1}}, 2: {'j': {'O': 1}}, 3: {'k': {'O': 0.5}}}",4,3.0,25.94,9
1001381,K3U3.006O10.5,166,"{0: {'b': {'K+': 1}}, 1: {'c': {'O2-': 1}}, 2: {'f': {'U6+': 0.167}}, 3: {'i': {'O2-': 0.125}}}",4,3.0,16.506,9
2310270,UCo,199,"{0: {'a': {'U': 1}}, 1: {'a': {'Co': 1}}}",2,2.0,16.0,9
1537483,LiS,121,"{0: {'c': {'Li': 1}}, 1: {'e': {'Li': 1}}, 2: {'i': {'S': 1}}}",3,2.0,16.0,9
1530705,USi2,141,"{0: {'a': {'U': 1}}, 1: {'e': {'Si': 1}}}",2,2.0,12.0,9
1526045,Sr0.4Ca7.6Ru4O16,61,"{0: {'a': {'Ru': 1}}, 1: {'c': {'Ca': 0.95, 'Sr': 0.05}}, 2: {'c': {'O': 1}}, 3: {'c': {'O': 1}}}",4,4.0,28.0,9
1510675,EuB2Rh3,191,"{0: {'a': {'Eu': 1}}, 1: {'c': {'B': 1}}, 2: {'g': {'Rh': 1}}}",3,3.0,6.0,9
1540055,Lu10.668S16,220,"{0: {'b': {'Lu': 0.889}}, 1: {'c': {'S': 1}}}",2,2.0,26.668,9
1539026,La9.996Tl2.004Se16,220,"{0: {'b': {'Tl': 0.167, 'La': 0.833}}, 1: {'c': {'Se': 1}}}",2,3.0,28.0,9
1532066,LiFeCuS2,164,"{0: {'a': {'Li': 1}}, 1: {'d': {'Cu': 0.5, 'Fe': 0.5}}, 2: {'d': {'S': 1}}}",3,4.0,5.0,9
4344494,Y2NCl3,12,"{0: {'i': {'Y': 1}}, 1: {'i': {'Y': 1}}, 2: {'i': {'N': 1}}, 3: {'i': {'Cl': 1}}, 4: {'i': {'Cl': 1}}, 5: {'i': {'Cl': 1}}}",6,3.0,24.0,9
1535684,Eu4In5.72Pt2.28,194,"{0: {'a': {'Pt': 0.54, 'In': 0.46}}, 1: {'f': {'Eu': 1}}, 2: {'h': {'Pt': 0.2, 'In': 0.8}}}",3,3.0,12.0,9
8100417,Na0.564Sr3.436Ge4,63,"{0: {'c': {'Na': 0.141, 'Sr': 0.859}}, 1: {'c': {'Ge': 1}}}",2,3.0,8.0,9
1527208,Zr4Cr3.202Fe4.798,194,"{0: {'a': {'Fe': 0.614, 'Cr': 0.386}}, 1: {'f': {'Zr': 1}}, 2: {'h': {'Fe': 0.595, 'Cr': 0.405}}}",3,3.0,12.0,9
9008341,ThBi2,129,"{0: {'a': {'Bi': 1}}, 1: {'c': {'Th': 1}}, 2: {'c': {'Bi': 1}}}",3,2.0,6.0,9
1540326,PtCl2,12,"{0: {'i': {'Pt': 0.5}}, 1: {'i': {'Pt': 0.5}}, 2: {'i': {'Cl': 1}}, 3: {'i': {'Cl': 1}}}",4,2.0,12.0,9
1534188,Ba0.726Bi1.274O2.649,115,"{0: {'a': {'Bi': 0.274, 'Ba': 0.726}}, 1: {'b': {'O': 0.883}}, 2: {'c': {'Bi': 1}}, 3: {'g': {'O': 0.883}}}",4,3.0,4.649,9
1530038,TlCdS2,164,"{0: {'a': {'Cd': 1}}, 1: {'b': {'Tl': 1}}, 2: {'d': {'S': 1}}}",3,3.0,4.0,9
8104221,NdMn12,139,"{0: {'a': {'Nd': 1}}, 1: {'f': {'Mn': 1}}, 2: {'i': {'Mn': 1}}, 3: {'j': {'Mn': 1}}}",4,2.0,26.0,9
4031382,SmO3,176,"{0: {'c': {'Sm': 1}}, 1: {'h': {'O': 1}}}",2,2.0,8.0,9
1521662,Cs2Cd3Te4,72,"{0: {'a': {'Cd': 1}}, 1: {'g': {'Cd': 1}}, 2: {'j': {'Cs': 1}}, 3: {'k': {'Te': 1}}}",4,3.0,36.0,9
2102123,Ta2O5,15,"{0: {'e': {'O': 1}}, 1: {'f': {'Ta': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,2.0,28.0,9
1523833,Nb3SiSnMo3,223,"{0: {'a': {'Si': 0.5, 'Sn': 0.5}}, 1: {'c': {'Mo': 0.5, 'Nb': 0.5}}}",2,4.0,8.0,9
1540298,YbSi2,191,"{0: {'a': {'Yb': 1}}, 1: {'d': {'Si': 1}}}",2,2.0,3.0,9
1537583,VBrO,59,"{0: {'a': {'V': 1}}, 1: {'b': {'Br': 1}}, 2: {'b': {'O': 1}}}",3,3.0,6.0,9
2003258,PbCSN2O,62,"{0: {'c': {'Pb': 1}}, 1: {'c': {'C': 1}}, 2: {'c': {'S': 1}}, 3: {'c': {'N': 1}}, 4: {'c': {'N': 1}}, 5: {'c': {'O': 1}}}",6,5.0,24.0,9
2106743,Nb3As,86,"{0: {'g': {'Nb': 1}}, 1: {'g': {'Nb': 1}}, 2: {'g': {'Nb': 1}}, 3: {'g': {'As': 1}}}",4,2.0,32.0,9
7209307,AgHgAsO4,70,"{0: {'b': {'As': 1}}, 1: {'f': {'Hg': 0.5, 'Ag': 0.5}}, 2: {'h': {'O': 1}}}",3,4.0,56.0,9
2101878,ZnH12(ClO7)2,186,"{0: {'a': {'Zn': 0.5}}, 1: {'b': {'Cl': 1}}, 2: {'b': {'O': 1}}, 3: {'c': {'O': 1}}, 4: {'c': {'O': 1}}, 5: {'d': {'H': 1}}}",6,4.0,29.0,9
1540175,Nd(NiP)2,139,"{0: {'a': {'Nd': 1}}, 1: {'d': {'Ni': 1}}, 2: {'e': {'P': 1}}}",3,3.0,10.0,9
4102703,Fe2.19Te2,129,"{0: {'b': {'Fe': 1}}, 1: {'c': {'Fe': 0.095}}, 2: {'c': {'Te': 1}}}",3,2.0,4.19,9
9009189,USO,129,"{0: {'a': {'O': 1}}, 1: {'c': {'U': 1}}, 2: {'c': {'S': 1}}}",3,3.0,6.0,9
7222847,Li6UO6,166,"{0: {'a': {'U': 1}}, 1: {'f': {'Li': 1}}, 2: {'h': {'O': 1}}}",3,3.0,39.0,9
1532355,Si5.532Ge6.468Bi16O48,220,"{0: {'b': {'Ge': 0.539, 'Si': 0.461}}, 1: {'c': {'Bi': 1}}, 2: {'e': {'O': 1}}}",3,4.0,76.0,9
1534545,BaCeI4,15,"{0: {'e': {'Ba': 1}}, 1: {'e': {'Ce': 1}}, 2: {'f': {'I': 1}}, 3: {'f': {'I': 1}}}",4,3.0,24.0,9
1522542,Ti0.5Ga0.5Ni3,221,"{0: {'a': {'Ti': 0.5, 'Ga': 0.5}}, 1: {'c': {'Ni': 1}}}",2,3.0,4.0,9
9006353,K4Mg0.8Cu3.2F12,140,"{0: {'a': {'K': 1}}, 1: {'b': {'F': 1}}, 2: {'d': {'Cu': 0.8, 'Mg': 0.2}}, 3: {'h': {'F': 1}}}",4,4.0,20.0,9
1523647,Y1.36Dy6.64Al16,227,"{0: {'b': {'Dy': 0.83, 'Y': 0.17}}, 1: {'c': {'Al': 1}}}",2,3.0,24.0,9
1522856,TlPd3,139,"{0: {'a': {'Tl': 1}}, 1: {'b': {'Pd': 1}}, 2: {'d': {'Pd': 1}}}",3,2.0,8.0,9
1525296,V9Co13.5Ni13.5,166,"{0: {'a': {'V': 1}}, 1: {'c': {'V': 1}}, 2: {'e': {'Ni': 0.5, 'Co': 0.5}}, 3: {'h': {'Ni': 0.5, 'Co': 0.5}}}",4,3.0,36.0,9
2002478,Ba2CuBrO2,166,"{0: {'a': {'Br-': 1}}, 1: {'b': {'Cu+': 1}}, 2: {'c': {'Ba2+': 1}}, 3: {'c': {'O2-': 1}}}",4,4.0,18.0,9
1521450,Dy(AlSi)2,164,"{0: {'a': {'Dy': 1}}, 1: {'d': {'Al': 1}}, 2: {'d': {'Si': 1}}}",3,3.0,5.0,9
1521675,U4As6Ru7,229,"{0: {'a': {'Ru': 1}}, 1: {'c': {'U': 1}}, 2: {'d': {'Ru': 1}}, 3: {'e': {'As': 1}}}",4,3.0,34.0,9
1530833,Cs3W2Cl9,194,"{0: {'b': {'Cs': 1}}, 1: {'f': {'Cs': 1}}, 2: {'f': {'W': 1}}, 3: {'h': {'Cl': 1}}, 4: {'k': {'Cl': 1}}}",5,3.0,28.0,9
7117866,BaSr3Pd2(OF)4,139,"{0: {'a': {'Pd': 1}}, 1: {'c': {'O': 1}}, 2: {'d': {'F': 1}}, 3: {'e': {'Sr': 0.75, 'Ba': 0.25}}}",4,5.0,14.0,9
1532223,KTe,189,"{0: {'e': {'Te': 1}}, 1: {'f': {'K': 1}}, 2: {'g': {'K': 1}}, 3: {'h': {'Te': 1}}}",4,2.0,12.0,9
9009366,Na0.501Al0.99999Si2.00001H0.501O6,180,"{0: {'a': {'Na': 0.167, 'H': 0.167}}, 1: {'c': {'Al': 0.333, 'Si': 0.667}}, 2: {'j': {'O': 1}}}",3,5.0,10.002,9
4332443,CuAg3SnP10,216,"{0: {'a': {'Cu': 1}}, 1: {'e': {'Ag': 0.75, 'Sn': 0.25}}, 2: {'e': {'P': 1}}, 3: {'g': {'P': 1}}}",4,4.0,60.0,9
8100810,Rb4SnS4,218,"{0: {'a': {'Sn': 1}}, 1: {'d': {'Sn': 1}}, 2: {'e': {'Rb': 1}}, 3: {'e': {'S': 1}}, 4: {'i': {'Rb': 1}}, 5: {'i': {'S': 1}}}",6,3.0,72.0,9
1522483,NdGa2,191,"{0: {'a': {'Nd': 1}}, 1: {'d': {'Ga': 1}}}",2,2.0,3.0,9
1537766,LaZn2,74,"{0: {'e': {'La': 1}}, 1: {'h': {'Zn': 1}}}",2,2.0,12.0,9
1509719,Yb(SiAg)2,139,"{0: {'a': {'Yb': 1}}, 1: {'d': {'Ag': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
1523713,La4Ge7,74,"{0: {'e': {'La': 1}}, 1: {'e': {'Ge': 1}}, 2: {'e': {'Ge': 0.75}}}",3,2.0,11.0,9
1010169,InN,186,"{0: {'b': {'In3+': 1}}, 1: {'b': {'N3-': 1}}}",2,2.0,4.0,9
1510413,GdInAu2,225,"{0: {'a': {'In': 1}}, 1: {'b': {'Gd': 1}}, 2: {'c': {'Au': 1}}}",3,3.0,16.0,9
1524393,Zn2GaCuSe4,216,"{0: {'a': {'Se': 1}}, 1: {'c': {'Cu': 0.25, 'Zn': 0.5, 'Ga': 0.25}}}",2,4.0,8.0,9
1010350,CsHg(NO2)3,200,"{0: {'a': {'Cs+': 1}}, 1: {'b': {'Hg2+': 1}}, 2: {'c': {'N3+': 1}}, 3: {'g': {'O2-': 1}}}",4,4.0,11.0,9
4501852,LiFeAs,129,"{0: {'a': {'Fe': 1}}, 1: {'c': {'Li': 1}}, 2: {'c': {'As': 1}}}",3,3.0,6.0,9
4001836,Li15Si4,220,"{0: {'a': {'Li': 1}}, 1: {'c': {'Si': 1}}, 2: {'e': {'Li': 1}}}",3,2.0,76.0,9
1535895,Na1Ni0.5Sn0.5,166,"{0: {'a': {'Na': 1}}, 1: {'b': {'Ni': 0.5, 'Sn': 0.5}}}",2,3.0,6.0,9
9007274,Mg0.14Al1.68Si0.18H2O4,34,"{0: {'b': {'Mg': 0.07, 'Al': 0.84, 'Si': 0.09}}, 1: {'c': {'H': 0.2}}, 2: {'c': {'H': 0.3}}, 3: {'c': {'O': 1}}}",4,5.0,8.0,9
1509281,CsAgO,119,"{0: {'h': {'Ag': 1}}, 1: {'i': {'Cs': 1}}, 2: {'i': {'O': 1}}}",3,3.0,24.0,9
1521222,Tb0.656Y1.344Ni4B4C2,139,"{0: {'a': {'C': 1}}, 1: {'b': {'Tb': 0.328, 'Y': 0.672}}, 2: {'d': {'Ni': 1}}, 3: {'e': {'B': 1}}}",4,5.0,12.0,9
4124654,BN,107,"{0: {'a': {'B': 1}}, 1: {'a': {'N': 1}}}",2,2.0,4.0,9
8103467,Na3BP2,14,"{0: {'e': {'Na': 1}}, 1: {'e': {'Na': 1}}, 2: {'e': {'Na': 1}}, 3: {'e': {'B': 1}}, 4: {'e': {'P': 1}}, 5: {'e': {'P': 1}}}",6,3.0,24.0,9
1511696,Co2B4Mo,71,"{0: {'b': {'Mo': 1}}, 1: {'i': {'Co': 1}}, 2: {'i': {'B': 1}}, 3: {'j': {'B': 1}}}",4,3.0,14.0,9
1539641,Tl3Cd2In5I12,128,"{0: {'a': {'Cd': 1}}, 1: {'e': {'I': 1}}, 2: {'g': {'Tl': 0.375, 'In': 0.625}}, 3: {'h': {'I': 1}}}",4,4.0,22.0,9
1010351,TlHg(NO2)3,200,"{0: {'a': {'Tl+': 1}}, 1: {'b': {'Hg2+': 1}}, 2: {'c': {'N3+': 1}}, 3: {'g': {'O2-': 1}}}",4,4.0,11.0,9
4001092,GdSiRu2C,63,"{0: {'b': {'C': 1}}, 1: {'c': {'Gd': 1}}, 2: {'c': {'Si': 1}}, 3: {'f': {'Ru': 1}}}",4,4.0,20.0,9
9001492,Hg6HCl3O2,230,"{0: {'e': {'H': 0.5}}, 1: {'e': {'O': 1}}, 2: {'g': {'Cl': 1}}, 3: {'h': {'Hg': 1}}}",4,4.0,192.0,9
2104225,Rb2W1O1.98F4.02,164,"{0: {'a': {'W': 1}}, 1: {'d': {'Rb': 1}}, 2: {'i': {'F': 0.67, 'O': 0.33}}}",3,4.0,9.0,9
4327895,LiNdGe2,62,"{0: {'c': {'Li': 1}}, 1: {'c': {'Nd': 1}}, 2: {'c': {'Ge': 1}}, 3: {'c': {'Ge': 1}}}",4,3.0,16.0,9
1522355,YHg2,191,"{0: {'a': {'Y': 1}}, 1: {'d': {'Hg': 1}}}",2,2.0,3.0,9
1524129,HoFeNi,227,"{0: {'b': {'Ho': 1}}, 1: {'c': {'Ni': 0.5, 'Fe': 0.5}}}",2,3.0,24.0,9
1538718,Th(SiRh)2,139,"{0: {'a': {'Th': 1}}, 1: {'d': {'Rh': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
1538026,Np(SiNi)2,139,"{0: {'a': {'Np': 1}}, 1: {'d': {'Ni': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
8103917,NaMgAs,129,"{0: {'a': {'Mg': 1}}, 1: {'c': {'Na': 1}}, 2: {'c': {'As': 1}}}",3,3.0,6.0,9
1534808,Sm8Si4.956Pt11.044,190,"{0: {'b': {'Sm': 1}}, 1: {'f': {'Pt': 1}}, 2: {'h': {'Sm': 1}}, 3: {'i': {'Pt': 0.587, 'Si': 0.413}}}",4,3.0,24.0,9
9006121,Fe20.004Ni15.996S32,225,"{0: {'b': {'Ni': 0.439, 'Fe': 0.561}}, 1: {'c': {'S': 1}}, 2: {'e': {'S': 1}}, 3: {'f': {'Ni': 0.445, 'Fe': 0.555}}}",4,3.0,68.0,9
1509570,Zr2Ag,139,"{0: {'a': {'Ag': 1}}, 1: {'e': {'Zr': 1}}}",2,2.0,6.0,9
8102919,CsGe,218,"{0: {'e': {'Cs': 1}}, 1: {'e': {'Ge': 1}}, 2: {'i': {'Cs': 1}}, 3: {'i': {'Ge': 1}}}",4,2.0,64.0,9
7221367,K2P2Pd,63,"{0: {'a': {'Pd': 1}}, 1: {'c': {'K': 1}}, 2: {'c': {'K': 1}}, 3: {'g': {'P': 1}}}",4,3.0,20.0,9
1538931,Pr2In,194,"{0: {'a': {'Pr': 1}}, 1: {'c': {'In': 1}}, 2: {'d': {'Pr': 1}}}",3,2.0,6.0,9
2012446,SmH2ClO2,62,"{0: {'c': {'Sm': 1}}, 1: {'c': {'H': 1}}, 2: {'c': {'H': 1}}, 3: {'c': {'Cl': 1}}, 4: {'c': {'O': 1}}, 5: {'c': {'O': 1}}}",6,4.0,24.0,9
