cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
2107309,GaCl2,52,"{0: {'c': {'Ga': 1}}, 1: {'d': {'Ga': 1}}, 2: {'e': {'Cl': 1}}, 3: {'e': {'Cl': 1}}}",4,2.0,24.0,9
1001123,Y0.12Ta0.36W1.64O6,221,"{0: {'a': {'Y3+': 0.06}}, 1: {'b': {'W6+': 0.82, 'Ta5+': 0.18}}, 2: {'c': {'O2-': 1}}, 3: {'c': {'O2-': 1}}}",4,4.0,7.06,9
4119077,Zn4B6SeO12,217,"{0: {'a': {'Se': 1}}, 1: {'c': {'Zn': 1}}, 2: {'d': {'B': 1}}, 3: {'g': {'O': 1}}}",4,4.0,46.0,9
1521124,VO2,10,"{0: {'a': {'V': 1}}, 1: {'h': {'V': 1}}, 2: {'m': {'O': 1}}, 3: {'n': {'O': 1}}}",4,2.0,6.0,9
1530077,D2CsAsO4,122,"{0: {'a': {'As': 1}}, 1: {'b': {'Cs': 1}}, 2: {'e': {'D0+': 0.5}}, 3: {'e': {'O': 1}}}",4,4.0,32.0,9
4326066,CsZn4As3,123,"{0: {'a': {'As': 1}}, 1: {'b': {'Cs': 1}}, 2: {'h': {'As': 1}}, 3: {'i': {'Zn': 1}}}",4,3.0,8.0,9
7222205,Tl16Os16O53.52,227,"{0: {'b': {'O': 0.69}}, 1: {'c': {'Os': 1}}, 2: {'d': {'Tl': 1}}, 3: {'f': {'O': 1}}}",4,3.0,85.52,9
8104487,K2NaGaAs2,72,"{0: {'a': {'Ga': 1}}, 1: {'b': {'Na': 1}}, 2: {'j': {'K': 1}}, 3: {'j': {'As': 1}}}",4,4.0,24.0,9
1533131,Rb3.36Eu6.72Sb16O51.76,227,"{0: {'a': {'O': 0.47, 'Rb': 0.42}}, 1: {'c': {'Eu': 0.42}}, 2: {'d': {'Sb': 1}}, 3: {'f': {'O': 1}}}",4,4.0,77.84,9
9015637,HgNCl3,123,"{0: {'a': {'Hg': 1}}, 1: {'c': {'Cl': 1}}, 2: {'d': {'N': 1}}, 3: {'g': {'Cl': 1}}}",4,3.0,5.0,9
2310568,NaSO2,13,"{0: {'g': {'Na': 1}}, 1: {'g': {'S': 1}}, 2: {'g': {'O': 1}}, 3: {'g': {'O': 1}}}",4,3.0,16.0,9
8104513,K2NiP2,63,"{0: {'a': {'Ni': 1}}, 1: {'c': {'K': 1}}, 2: {'c': {'K': 1}}, 3: {'g': {'P': 1}}}",4,3.0,20.0,9
1534026,B9C,139,"{0: {'a': {'B': 1}}, 1: {'b': {'C': 1}}, 2: {'g': {'B': 1}}, 3: {'i': {'B': 1}}}",4,2.0,20.0,9
1531749,YbTaO4,15,"{0: {'e': {'Yb': 1}}, 1: {'e': {'Ta': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,24.0,9
1532926,Tb3Mn3Ga2Si,189,"{0: {'a': {'Si': 1}}, 1: {'d': {'Ga': 1}}, 2: {'f': {'Tb': 1}}, 3: {'g': {'Mn': 1}}}",4,4.0,9.0,9
1541546,KTb3F10,225,"{0: {'c': {'K': 1}}, 1: {'e': {'Tb': 1}}, 2: {'f': {'F': 1}}, 3: {'i': {'F': 1}}}",4,3.0,112.0,9
9013454,CsRb(Fe2S3)2,63,"{0: {'c': {'Cs': 0.5, 'Rb': 0.5}}, 1: {'c': {'S': 1}}, 2: {'e': {'Fe': 1}}, 3: {'g': {'S': 1}}}",4,4.0,24.0,9
1511341,Ce2B2.54Pt4,21,"{0: {'a': {'Ce': 1}}, 1: {'c': {'B': 0.3}}, 2: {'d': {'B': 0.97}}, 3: {'k': {'Pt': 1}}}",4,3.0,8.54,9
7038301,Cu3BPd3,227,"{0: {'c': {'B': 1}}, 1: {'d': {'Cu': 1}}, 2: {'e': {'Cu': 1}}, 3: {'f': {'Pd': 1}}}",4,3.0,112.0,9
9004537,Mg0.4Ti0.64Fe4.72Te26.24O64,206,"{0: {'b': {'Mg': 0.05, 'Fe': 0.59, 'Te': 0.28, 'Ti': 0.08}}, 1: {'c': {'O': 1}}, 2: {'d': {'Te': 1}}, 3: {'e': {'O': 1}}}",4,5.0,96.0,9
1525798,Y12.8Ti14.4Fe3.2O52.808,227,"{0: {'a': {'O': 0.943}}, 1: {'c': {'Y': 0.8, 'Fe': 0.2}}, 2: {'d': {'Ti': 0.9}}, 3: {'f': {'O': 0.943}}}",4,4.0,83.208,9
4002272,V2.8Cr1.2Ni2S8,12,"{0: {'c': {'Ni': 0.912, 'Cr': 0.088}}, 1: {'i': {'Ni': 0.044, 'V': 0.7, 'Cr': 0.256}}, 2: {'i': {'S': 1}}, 3: {'i': {'S': 1}}}",4,4.0,14.0,9
4002271,V2.4Cr1.602Ni1.998S8,12,"{0: {'a': {'Ni': 0.935, 'Cr': 0.065}}, 1: {'i': {'Ni': 0.032, 'V': 0.6, 'Cr': 0.368}}, 2: {'i': {'S': 1}}, 3: {'i': {'S': 1}}}",4,4.0,14.0,9
7221104,Er16.008Th7.992O8F80,225,"{0: {'c': {'O': 1}}, 1: {'e': {'Th': 0.333, 'Er': 0.667}}, 2: {'f': {'F': 1}}, 3: {'i': {'F': 1}}}",4,4.0,112.0,9
2101656,D4ReNO4,88,"{0: {'a': {'Re': 1}}, 1: {'b': {'N': 1}}, 2: {'f': {'D0+': 1}}, 3: {'f': {'O': 1}}}",4,4.0,40.0,9
1008104,CrCoO4,63,"{0: {'a': {'Co2+': 1}}, 1: {'c': {'Cr6+': 1}}, 2: {'f': {'O2-': 1}}, 3: {'g': {'O2-': 1}}}",4,3.0,24.0,9
1527777,AsPd3Pb2,36,"{0: {'a': {'As': 1}}, 1: {'a': {'Pd': 1}}, 2: {'b': {'Pd': 1}}, 3: {'b': {'Pb': 1}}}",4,3.0,24.0,9
1539773,NiMoP8,163,"{0: {'b': {'Ni': 1}}, 1: {'d': {'Mo': 1}}, 2: {'f': {'P': 1}}, 3: {'i': {'P': 1}}}",4,3.0,20.0,9
1539652,Sr1.8Ca2.2Cu1.64Bi0.36O6,71,"{0: {'a': {'O': 1}}, 1: {'d': {'Bi': 0.18, 'Cu': 0.82}}, 2: {'j': {'Ca': 0.55, 'Sr': 0.45}}, 3: {'j': {'O': 1}}}",4,5.0,12.0,9
8103425,RbAuCl4,15,"{0: {'d': {'Au': 1}}, 1: {'e': {'Rb': 1}}, 2: {'f': {'Cl': 1}}, 3: {'f': {'Cl': 1}}}",4,3.0,24.0,9
1529002,D4.224W8O24,204,"{0: {'c': {'W': 1}}, 1: {'g': {'D0+': 0.088}}, 2: {'g': {'D0+': 0.088}}, 3: {'g': {'O': 1}}}",4,3.0,36.224,9
8104007,InI4N,52,"{0: {'c': {'In': 1}}, 1: {'d': {'N': 1}}, 2: {'e': {'I': 1}}, 3: {'e': {'I': 1}}}",4,3.0,24.0,9
2310863,Rb2ThF6,189,"{0: {'a': {'Th': 1}}, 1: {'d': {'Rb': 1}}, 2: {'f': {'F': 1}}, 3: {'g': {'F': 1}}}",4,3.0,9.0,9
4340516,Tm0.434Mn0.21Zn1.79As2,164,"{0: {'a': {'Tm': 0.434}}, 1: {'d': {'Mn': 0.105}}, 2: {'d': {'Zn': 0.895}}, 3: {'d': {'As': 1}}}",4,4.0,4.434,9
4000522,Tl2Cu2SnS4,72,"{0: {'b': {'Sn': 1}}, 1: {'g': {'Cu': 1}}, 2: {'j': {'Tl': 1}}, 3: {'k': {'S': 1}}}",4,4.0,36.0,9
1511112,Eu2B1.9998O5.9998,194,"{0: {'a': {'Eu': 1}}, 1: {'f': {'O': 1}}, 2: {'h': {'B': 0.333}}, 3: {'h': {'O': 0.333}}}",4,3.0,9.996,9
1526491,EuBi2ClO4,123,"{0: {'a': {'Eu': 1}}, 1: {'b': {'Cl': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
1523520,Zn40.004Pd11.996,217,"{0: {'c': {'Zn': 1}}, 1: {'c': {'Pd': 1}}, 2: {'e': {'Pd': 0.333, 'Zn': 0.667}}, 3: {'g': {'Zn': 1}}}",4,2.0,52.0,9
1518114,FePO4,152,"{0: {'a': {'Fe': 1}}, 1: {'b': {'P': 1}}, 2: {'c': {'O': 1}}, 3: {'c': {'O': 1}}}",4,3.0,17.0,9
1522217,SrGeTeO6,149,"{0: {'a': {'Sr': 1}}, 1: {'d': {'Te': 1}}, 2: {'f': {'Ge': 1}}, 3: {'l': {'O': 1}}}",4,4.0,9.0,9
8103809,CuHOF,14,"{0: {'e': {'Cu': 1}}, 1: {'e': {'H': 1}}, 2: {'e': {'O': 1}}, 3: {'e': {'F': 1}}}",4,4.0,16.0,9
4027809,K2NbAgS4,70,"{0: {'a': {'Nb': 1}}, 1: {'b': {'Ag': 1}}, 2: {'g': {'K': 1}}, 3: {'h': {'S': 1}}}",4,4.0,64.0,9
1522021,Ce4Al28.8Pd15.2,141,"{0: {'a': {'Pd': 0.048, 'Al': 0.952}}, 1: {'b': {'Ce': 1}}, 2: {'d': {'Pd': 0.58, 'Al': 0.42}}, 3: {'i': {'Pd': 0.324, 'Al': 0.676}}}",4,3.0,48.0,9
4343146,Ce12.8Sm19.2O56.208,206,"{0: {'b': {'Sm': 0.6, 'Ce': 0.4}}, 1: {'c': {'O': 0.513}}, 2: {'d': {'Sm': 0.6, 'Ce': 0.4}}, 3: {'e': {'O': 1}}}",4,3.0,88.208,9
4111792,Ag0.12Sb0.12Te2Pb1.75,123,"{0: {'a': {'Te': 1}}, 1: {'b': {'Pb': 0.75, 'Ag': 0.12, 'Sb': 0.12}}, 2: {'c': {'Pb': 1}}, 3: {'d': {'Te': 1}}}",4,4.0,3.99,9
2015028,Sm5Ga3,130,"{0: {'c': {'Sm': 1}}, 1: {'c': {'Ga': 1}}, 2: {'f': {'Ga': 1}}, 3: {'g': {'Sm': 1}}}",4,2.0,32.0,9
8100825,TbCuAs2,129,"{0: {'a': {'As': 1}}, 1: {'b': {'Cu': 1}}, 2: {'c': {'Tb': 1}}, 3: {'c': {'As': 1}}}",4,3.0,8.0,9
9011035,CaAl2(SiO4)2,193,"{0: {'b': {'Ca': 1}}, 1: {'c': {'O': 1}}, 2: {'h': {'Al': 0.5, 'Si': 0.5}}, 3: {'k': {'O': 1}}}",4,4.0,26.0,9
4332077,K1.82U3.588S12,71,"{0: {'d': {'K': 0.91}}, 1: {'i': {'U': 0.897}}, 2: {'j': {'S': 1}}, 3: {'l': {'S': 1}}}",4,3.0,17.408,9
1530499,HgHOF,19,"{0: {'a': {'Hg': 1}}, 1: {'a': {'H': 1}}, 2: {'a': {'O': 1}}, 3: {'a': {'F': 1}}}",4,4.0,16.0,9
9003635,MgGeO3,63,"{0: {'a': {'Ge': 1}}, 1: {'c': {'Mg': 1}}, 2: {'c': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,20.0,9
1532107,Sc11.9988Ti8.9994O36,148,"{0: {'a': {'Ti': 1}}, 1: {'f': {'Sc': 0.667, 'Ti': 0.333}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,57.0,9
1544426,Zr0.45Ti0.55Pb1O3,99,"{0: {'a': {'Pb': 1}}, 1: {'b': {'Zr': 0.45, 'Ti': 0.55}}, 2: {'b': {'O': 1}}, 3: {'c': {'O': 1}}}",4,4.0,5.0,9
1534325,CsFeS2,71,"{0: {'e': {'Fe': 1}}, 1: {'h': {'S': 1}}, 2: {'i': {'S': 1}}, 3: {'j': {'Cs': 1}}}",4,3.0,16.0,9
1532924,K0.5Ti1Bi0.5O3,99,"{0: {'a': {'Bi': 0.5, 'K': 0.5}}, 1: {'b': {'Ti': 1}}, 2: {'b': {'O': 1}}, 3: {'c': {'O': 1}}}",4,4.0,5.0,9
4030938,Sr0.97Rh2O4,194,"{0: {'a': {'Rh': 1}}, 1: {'b': {'Sr': 0.196}}, 2: {'c': {'Sr': 0.289}}, 3: {'f': {'O': 1}}}",4,3.0,6.97,9
1544547,AlHO2,31,"{0: {'a': {'Al': 1}}, 1: {'a': {'H': 1}}, 2: {'a': {'O': 1}}, 3: {'a': {'O': 1}}}",4,3.0,8.0,9
2107180,KICl2O,11,"{0: {'a': {'I': 1}}, 1: {'e': {'K': 1}}, 2: {'e': {'O': 1}}, 3: {'f': {'Cl': 1}}}",4,4.0,10.0,9
9012224,Cu1.9988Sn1.0012S3,121,"{0: {'a': {'Cu': 0.375}}, 1: {'b': {'Cu': 0.201, 'Sn': 0.174}}, 2: {'d': {'Cu': 0.211, 'Sn': 0.164}}, 3: {'i': {'S': 0.375}}}",4,3.0,6.0,9
1535770,H0.46W2O6,129,"{0: {'a': {'H': 0.23}}, 1: {'c': {'W': 1}}, 2: {'c': {'O': 1}}, 3: {'e': {'O': 1}}}",4,3.0,8.46,9
1523753,UGa5Ir,123,"{0: {'a': {'U': 1}}, 1: {'b': {'Ir': 1}}, 2: {'c': {'Ga': 1}}, 3: {'i': {'Ga': 1}}}",4,3.0,7.0,9
1008296,Bi1.44Pb2.6O1.376F6.608,225,"{0: {'a': {'Pb2+': 0.65}}, 1: {'c': {'O2-': 0.16, 'F-': 0.76}}, 2: {'e': {'Bi3+': 0.06}}, 3: {'i': {'O2-': 0.002, 'F-': 0.011}}}",4,4.0,12.024,9
1528878,Sr1.6La2.4Fe1Co1O7.76,139,"{0: {'a': {'Co': 0.5, 'Fe': 0.5}}, 1: {'e': {'La': 0.6, 'Sr': 0.4}}, 2: {'e': {'O': 1}}, 3: {'j': {'O': 0.47}}}",4,5.0,13.76,9
1517825,K3FeO2,92,"{0: {'a': {'K': 1}}, 1: {'a': {'Fe': 1}}, 2: {'b': {'K': 1}}, 3: {'b': {'O': 1}}}",4,3.0,24.0,9
2310188,PuGa4,74,"{0: {'b': {'Ga': 1}}, 1: {'e': {'Pu': 1}}, 2: {'e': {'Ga': 1}}, 3: {'h': {'Ga': 1}}}",4,2.0,20.0,9
1501501,Mg0.474Ti0.58Nb0.946Pb2O6,8,"{0: {'a': {'Mg2+': 0.237, 'Ti4+': 0.29, 'Nb5+': 0.473}}, 1: {'a': {'Pb2+': 1}}, 2: {'a': {'O2-': 1}}, 3: {'b': {'O2-': 1}}}",4,5.0,10.0,9
1523464,La4Ni2.96Sn8,63,"{0: {'c': {'La': 1}}, 1: {'c': {'Ni': 0.74}}, 2: {'c': {'Sn': 1}}, 3: {'c': {'Sn': 1}}}",4,3.0,14.96,9
1529671,In(OF)3,85,"{0: {'a': {'F': 0.5, 'O': 0.5}}, 1: {'c': {'In': 1}}, 2: {'c': {'F': 0.5, 'O': 0.5}}, 3: {'g': {'F': 0.5, 'O': 0.5}}}",4,3.0,14.0,9
4308584,LiB(CN)4,215,"{0: {'a': {'B': 1}}, 1: {'b': {'Li': 1}}, 2: {'e': {'C': 1}}, 3: {'e': {'N': 1}}}",4,4.0,10.0,9
4309009,Tb4FeGe8,63,"{0: {'c': {'Tb': 1}}, 1: {'c': {'Fe': 0.25}}, 2: {'c': {'Ge': 1}}, 3: {'c': {'Ge': 1}}}",4,3.0,13.0,9
2106741,Nb3Si,86,"{0: {'g': {'Nb': 1}}, 1: {'g': {'Nb': 1}}, 2: {'g': {'Nb': 1}}, 3: {'g': {'Si': 1}}}",4,2.0,32.0,9
1528505,KAs4IO6,191,"{0: {'a': {'I': 1}}, 1: {'b': {'K': 1}}, 2: {'h': {'As': 1}}, 3: {'i': {'O': 1}}}",4,4.0,12.0,9
1008170,Mg2Ni,180,"{0: {'b': {'Ni0+': 1}}, 1: {'d': {'Ni0+': 1}}, 2: {'f': {'Mg0+': 1}}, 3: {'i': {'Mg0+': 1}}}",4,2.0,18.0,9
1526490,SmBi2ClO4,123,"{0: {'a': {'Sm': 1}}, 1: {'b': {'Cl': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
8103450,NaSr4(BN2)3,229,"{0: {'a': {'Na': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Sr': 1}}, 3: {'e': {'N': 1}}}",4,4.0,28.0,9
1008293,Bi0.72Pb3.2O0.7632F7.2688,225,"{0: {'a': {'Pb2+': 0.8}}, 1: {'c': {'O2-': 0.09, 'F-': 0.86}}, 2: {'e': {'Bi3+': 0.03}}, 3: {'i': {'O2-': 0.001, 'F-': 0.008}}}",4,4.0,11.952,9
2311078,Ba3NiO4,167,"{0: {'a': {'Ni': 1}}, 1: {'b': {'O': 1}}, 2: {'e': {'Ba': 1}}, 3: {'e': {'O': 1}}}",4,3.0,48.0,9
1531672,U4O8.064,225,"{0: {'b': {'U': 1}}, 1: {'c': {'O': 0.696}}, 2: {'f': {'O': 0.036}}, 3: {'h': {'O': 0.028}}}",4,2.0,12.064,9
1511515,Si9.006B35.994,166,"{0: {'a': {'B': 1}}, 1: {'c': {'Si': 1}}, 2: {'h': {'B': 0.833, 'Si': 0.167}}, 3: {'h': {'B': 1}}}",4,2.0,45.0,9
9014902,ZnHOF,62,"{0: {'c': {'Zn': 1}}, 1: {'c': {'H': 1}}, 2: {'c': {'O': 1}}, 3: {'c': {'F': 1}}}",4,4.0,16.0,9
1531402,SmCuSeF,129,"{0: {'a': {'F': 1}}, 1: {'b': {'Cu': 1}}, 2: {'c': {'Sm': 1}}, 3: {'c': {'Se': 1}}}",4,4.0,8.0,9
1539633,Y1.608Bi2.4O5.992,225,"{0: {'c': {'O': 0.583}}, 1: {'e': {'Bi': 0.1, 'Y': 0.067}}, 2: {'f': {'O': 0.034}}, 3: {'i': {'O': 0.005}}}",4,3.0,10.0,9
7221163,LiSn,10,"{0: {'a': {'Sn': 1}}, 1: {'e': {'Li': 1}}, 2: {'m': {'Sn': 1}}, 3: {'n': {'Li': 1}}}",4,2.0,6.0,9
1538583,La0.995Mn0.9071Ni4.1029,191,"{0: {'a': {'La': 0.995}}, 1: {'c': {'Mn': 0.064, 'Ni': 0.936}}, 2: {'e': {'Ni': 0.005}}, 3: {'g': {'Mn': 0.26, 'Ni': 0.74}}}",4,3.0,6.005,9
4316933,Cd3Bi(PO4)3,220,"{0: {'b': {'P': 1}}, 1: {'c': {'Bi': 0.25, 'Cd': 0.75}}, 2: {'e': {'O': 0.19}}, 3: {'e': {'O': 0.81}}}",4,4.0,76.0,9
1532108,Sc16.506Nb4.494O36,148,"{0: {'a': {'Nb': 1}}, 1: {'f': {'Sc': 0.917, 'Nb': 0.083}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,57.0,9
1533404,Ti1Pb0.9926O2.9342,99,"{0: {'a': {'Pb': 0.993}}, 1: {'b': {'Ti': 1}}, 2: {'b': {'O': 1}}, 3: {'c': {'O': 0.967}}}",4,3.0,4.927,9
1518117,LaMnSi2,63,"{0: {'c': {'La': 1}}, 1: {'c': {'Mn': 1}}, 2: {'c': {'Si': 1}}, 3: {'c': {'Si': 1}}}",4,3.0,16.0,9
1536067,K3N1.0002O3.0016,221,"{0: {'a': {'O': 1}}, 1: {'d': {'K': 1}}, 2: {'f': {'N': 0.167}}, 3: {'n': {'O': 0.042}}}",4,3.0,7.018,9
4001418,Cu2.9718Mo18S24,148,"{0: {'c': {'S': 1}}, 1: {'f': {'Cu': 0.165}}, 2: {'f': {'Mo': 1}}, 3: {'f': {'S': 1}}}",4,3.0,44.97,9
4030607,Ba2SrIrO6,166,"{0: {'a': {'Sr': 1}}, 1: {'b': {'Ir': 1}}, 2: {'c': {'Ba': 1}}, 3: {'h': {'O': 1}}}",4,4.0,30.0,9
1536313,Hg2SeO3,72,"{0: {'j': {'Se': 1}}, 1: {'j': {'O': 1}}, 2: {'k': {'Hg': 1}}, 3: {'k': {'O': 1}}}",4,3.0,48.0,9
1533492,Er2Ru2O7,227,"{0: {'a': {'O': 1}}, 1: {'c': {'Er': 1}}, 2: {'d': {'Ru': 1}}, 3: {'f': {'O': 1}}}",4,3.0,88.0,9
7026685,BaCdSbF,129,"{0: {'a': {'Cd': 1}}, 1: {'b': {'F': 1}}, 2: {'c': {'Ba': 1}}, 3: {'c': {'Sb': 1}}}",4,4.0,8.0,9
1535637,Cs2LiVS4,70,"{0: {'a': {'V': 1}}, 1: {'b': {'Li': 1}}, 2: {'g': {'Cs': 1}}, 3: {'h': {'S': 1}}}",4,4.0,64.0,9
7222781,LaMgGa,189,"{0: {'a': {'Ga': 1}}, 1: {'d': {'Ga': 1}}, 2: {'f': {'La': 1}}, 3: {'g': {'Mg': 1}}}",4,3.0,9.0,9
4002277,V1Cr2.998Ni2.002S8,12,"{0: {'a': {'Ni': 0.873, 'Cr': 0.127}}, 1: {'i': {'Ni': 0.064, 'V': 0.25, 'Cr': 0.686}}, 2: {'i': {'S': 1}}, 3: {'i': {'S': 1}}}",4,4.0,14.0,9
1509082,Nb6Ag1.5S12,166,"{0: {'c': {'Nb': 1}}, 1: {'c': {'Ag': 0.25}}, 2: {'c': {'S': 1}}, 3: {'c': {'S': 1}}}",4,3.0,19.5,9
4124053,SiO2,118,"{0: {'g': {'O': 1}}, 1: {'h': {'O': 1}}, 2: {'i': {'Si': 1}}, 3: {'i': {'O': 1}}}",4,2.0,24.0,9
2020124,Li3SmBi2,164,"{0: {'a': {'Sm': 1}}, 1: {'b': {'Li': 1}}, 2: {'d': {'Li': 1}}, 3: {'d': {'Bi': 1}}}",4,3.0,6.0,9
8100237,Ba6In5N,167,"{0: {'b': {'N': 1}}, 1: {'c': {'In': 1}}, 2: {'e': {'In': 1}}, 3: {'f': {'Ba': 1}}}",4,3.0,72.0,9
7222944,Na2CrF4,14,"{0: {'a': {'Cr': 1}}, 1: {'e': {'Na': 1}}, 2: {'e': {'F': 1}}, 3: {'e': {'F': 1}}}",4,3.0,14.0,9
9006134,Fe16.908Ni19.092S32,225,"{0: {'b': {'Ni': 0.669, 'Fe': 0.331}}, 1: {'c': {'S': 1}}, 2: {'e': {'S': 1}}, 3: {'f': {'Ni': 0.513, 'Fe': 0.487}}}",4,3.0,68.0,9
4000425,VPbO3,99,"{0: {'a': {'V': 1}}, 1: {'a': {'O': 1}}, 2: {'b': {'Pb': 1}}, 3: {'c': {'O': 1}}}",4,3.0,5.0,9
1531794,Ho7Cu5Sb,123,"{0: {'c': {'Cu': 0.5}}, 1: {'f': {'Cu': 1}}, 2: {'g': {'Ho': 0.75, 'Sb': 0.25}}, 3: {'h': {'Ho': 1}}}",4,3.0,6.5,9
4344167,Sc6Te2Rh,189,"{0: {'b': {'Rh': 1}}, 1: {'c': {'Te': 1}}, 2: {'f': {'Sc': 1}}, 3: {'g': {'Sc': 1}}}",4,3.0,9.0,9
1533125,K3.36Gd5.6Sb16O50.08,227,"{0: {'a': {'K': 0.42, 'O': 0.26}}, 1: {'c': {'Gd': 0.35}}, 2: {'d': {'Sb': 1}}, 3: {'f': {'O': 1}}}",4,4.0,75.04,9
1528577,OsC4(ClO2)2,136,"{0: {'a': {'Os': 1}}, 1: {'f': {'Cl': 1}}, 2: {'j': {'C': 1}}, 3: {'j': {'O': 1}}}",4,4.0,22.0,9
1533124,K3.36Eu5.92Sb16O50.56,227,"{0: {'b': {'K': 0.42, 'O': 0.32}}, 1: {'c': {'Sb': 1}}, 2: {'d': {'Eu': 0.37}}, 3: {'f': {'O': 1}}}",4,4.0,75.84,9
9006356,K4Mg1.4Cu2.6F12,140,"{0: {'a': {'K': 1}}, 1: {'b': {'F': 1}}, 2: {'d': {'Cu': 0.65, 'Mg': 0.35}}, 3: {'h': {'F': 1}}}",4,4.0,20.0,9
1524453,Ce4Ga12.16Pt3.84,107,"{0: {'a': {'Ce': 1}}, 1: {'a': {'Pt': 0.185, 'Ga': 0.815}}, 2: {'a': {'Pt': 0.775, 'Ga': 0.225}}, 3: {'b': {'Ga': 1}}}",4,3.0,10.0,9
1525098,Ba3W2O9,167,"{0: {'c': {'W': 1}}, 1: {'e': {'Ba': 1}}, 2: {'e': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,84.0,9
1531618,NaSrMg2F7,227,"{0: {'b': {'F': 1}}, 1: {'c': {'Mg': 1}}, 2: {'d': {'Na': 0.5, 'Sr': 0.5}}, 3: {'f': {'F': 1}}}",4,4.0,88.0,9
1545074,Fe2PO5,141,"{0: {'a': {'P': 1}}, 1: {'b': {'O': 1}}, 2: {'d': {'Fe': 1}}, 3: {'h': {'O': 1}}}",4,3.0,32.0,9
7108304,SiO2,221,"{0: {'h': {'O': 1}}, 1: {'i': {'O': 1}}, 2: {'k': {'Si': 1}}, 3: {'m': {'O': 1}}}",4,2.0,72.0,9
1532590,LiAl(SiN2)2,36,"{0: {'a': {'Al': 0.25, 'Si': 0.5, 'Li': 0.25}}, 1: {'a': {'N': 1}}, 2: {'b': {'Al': 0.25, 'Si': 0.5, 'Li': 0.25}}, 3: {'b': {'N': 1}}}",4,4.0,24.0,9
4340511,Gd0.517Mn0.39Zn1.61As2,164,"{0: {'a': {'Gd': 0.517}}, 1: {'d': {'Mn': 0.195}}, 2: {'d': {'Zn': 0.805}}, 3: {'d': {'As': 1}}}",4,4.0,4.517,9
9011252,Cd2As3I,15,"{0: {'e': {'As': 1}}, 1: {'e': {'I': 1}}, 2: {'f': {'Cd': 1}}, 3: {'f': {'As': 1}}}",4,3.0,24.0,9
4340518,Lu0.419Mn0.196Zn1.804As2,164,"{0: {'a': {'Lu': 0.419}}, 1: {'d': {'Mn': 0.098}}, 2: {'d': {'Zn': 0.902}}, 3: {'d': {'As': 1}}}",4,4.0,4.419,9
1525727,Fe6N2.202,182,"{0: {'b': {'N': 0.151}}, 1: {'c': {'N': 0.948}}, 2: {'d': {'N': 0.002}}, 3: {'g': {'Fe': 1}}}",4,2.0,8.202,9
1536260,Pr2MoC2,136,"{0: {'c': {'C': 1}}, 1: {'e': {'C': 1}}, 2: {'f': {'Mo': 1}}, 3: {'j': {'Pr': 1}}}",4,3.0,20.0,9
4030880,Y13.008Mg2.992Ti16O54.5024,227,"{0: {'b': {'O': 1}}, 1: {'c': {'Ti': 1}}, 2: {'d': {'Mg': 0.187, 'Y': 0.813}}, 3: {'f': {'O': 0.969}}}",4,4.0,86.512,9
9007752,Ti2.94Nb0.8Al2.26,164,"{0: {'a': {'Ti': 0.88, 'Nb': 0.12}}, 1: {'b': {'Al': 0.32, 'Nb': 0.68}}, 2: {'d': {'Ti': 1}}, 3: {'d': {'Al': 0.97, 'Ti': 0.03}}}",4,3.0,6.0,9
1531983,ZnCu2SnSe4,121,"{0: {'a': {'Zn': 1}}, 1: {'b': {'Sn': 1}}, 2: {'d': {'Cu': 1}}, 3: {'i': {'Se': 1}}}",4,4.0,16.0,9
2001032,K2Mn(SeO3)2,166,"{0: {'a': {'Mn': 1}}, 1: {'c': {'K': 1}}, 2: {'c': {'Se': 1}}, 3: {'h': {'O': 1}}}",4,4.0,33.0,9
7222792,LaMgTl,189,"{0: {'a': {'Tl': 1}}, 1: {'d': {'Tl': 1}}, 2: {'f': {'La': 1}}, 3: {'g': {'Mg': 1}}}",4,3.0,9.0,9
1531193,GdTiFe9Si2,139,"{0: {'a': {'Gd': 1}}, 1: {'f': {'Si': 0.25, 'Fe': 0.75}}, 2: {'i': {'Ti': 0.25, 'Fe': 0.75}}, 3: {'j': {'Si': 0.25, 'Fe': 0.75}}}",4,4.0,26.0,9
1533123,K3.36Y6.24Sb16O51.04,227,"{0: {'b': {'K': 0.42, 'O': 0.38}}, 1: {'c': {'Sb': 1}}, 2: {'d': {'Y': 0.39}}, 3: {'f': {'O': 1}}}",4,4.0,76.64,9
1522638,Sm2V4.008Fe19.992,139,"{0: {'a': {'Sm': 1}}, 1: {'f': {'Fe': 0.833, 'V': 0.167}}, 2: {'i': {'Fe': 0.833, 'V': 0.167}}, 3: {'j': {'Fe': 0.833, 'V': 0.167}}}",4,3.0,26.0,9
